"id";"releaseORIG";"duracao_filme";"nomeBRA";"ROE";"diretor";"releaseBRA";"delay_lancamentoBR";"Distribuidora";"pop_dir";"pop_cast"
1062892;"2023-12-14";100;"UMA CARTA PARA PAPAI NOEL";"B2300465800000";"Gustavo Spolidoro";"2023-12-16";2;0;1,667;5,8026
1046813;"2023-10-12";102;"UMA FADA VEIO ME VISITAR";"B2300402000000";"Vivianne Jundi";"2023-10-14";2;0;6,607;5,8898
915523;"2023-03-17";105;"WILDFLOWER";"E2300281200000";"Matt Smukler";"2023-10-07";204;0;1,02;52,5916
728107;"2021-09-01";99;"LAILA IN HAIFA";"E2300278900000";"Amos Gitai";"2023-08-12";710;0;9,252;6,7204
820713;"2022-08-31";101;"À PROPOS DE JOAN";"E2300119200000";"Laurent Larivière";"2023-06-10";283;0;6,02;25,4066
805760;"2021-10-21";113;"URUBUS";"B2300177700000";"Claudio Borrelli";"2023-06-03";590;0;0,001;0,001
967831;"2022-06-22";63;"UÝRA – A RETOMADA DA FLORESTA";"B2200286600000";"Juliana Curi";"2023-06-03";346;0;0,001;NA
1077760;"2023-03-09";0;"VAI CORINTHIANS!";"B2300008500000";"Ricardo Aidar,Marcela Coelho,Daniel Kfouri";"2023-03-18";9;0;0,425;NA
1135409;"2023-08-17";85;"VAI TER TROCO";"B2300120800000";"Maurício Eça";"2023-08-19";2;1;5,338;6,9254
385687;"2023-05-17";142;"FAST X";"E2300058300000";"Louis Leterrier";"2023-05-20";3;1;25,367;71,3102
613127;"2019-06-01";80;"VIDAS DESCARTÁVEIS";"B2300135700000";"Alexandre Valenti,Alberto Graça";"2023-08-26";1547;0;0,648;NA
787699;"2023-12-06";117;"WONKA";"E2300218300000";"Paul King";"2023-12-09";3;1;11,153;47,1388
500451;"2016-09-29";94;"1976 - O ANO DA INVASÃO CORINTHIANA";"B1600603300000";"Ricardo Aidar";"2016-10-01";2;0;1,273;0,001
365487;"2015-10-28";100;"FUTURO JUNHO";"B1500699400000";"Maria Ramos";"2016-07-02";248;0;3,593;NA
81401;"2011-03-31";155;"THE TURIN HORSE";"E1500898500000";"Béla Tarr";"2016-02-20";1787;0;10,546;7,4032
402045;"2016-06-16";84;"TRAGO COMIGO";"B1500269700000";"Tata Amaral";"2016-06-18";2;0;2,835;5,3712
417595;"2016-10-07";90;"VERMELHO RUSSO";"B1600564100000";"Charly Braun";"2017-04-29";204;0;6,381;10,926
381138;"2017-05-31";75;"ANIMAL POLÍTICO";"B1600780500000";"Tião";"2017-06-10";10;0;0,801;1,3962
458905;"2017-10-05";94;"CHOCANTE";"B1700422600000";"Johnny Araújo,Gustavo Bonafé";"2017-10-07";2;0;3,243;10,7778
438154;"2017-05-18";90;"O RASTRO";"B1700103500000";"J.C. Feyer";"2017-05-20";2;0;1,158;11,6992
403450;"2016-10-27";99;"IN GUERRA PER AMORE";"E1800176700000";"Pif";"2018-06-02";583;0;8,008;15,6716
500833;"2018-05-17";137;"O PROCESSO";"B1800130600000";"Maria Ramos";"2018-05-19";2;0;3,593;2,441
362313;"2016-10-10";95;"QUASE MEMÓRIA";"B1500585400000";"Ruy Guerra";"2018-04-21";558;0;11,443;11,6874
554691;"2018-10-19";85;"SEQUESTRO RELÂMPAGO";"B1800126800000";"Tata Amaral";"2018-11-24";36;0;2,835;9,5612
664327;"2021-06-24";77;"NOITES DE ALFACE";"B1900572800000";"Zeca Ferreira";"2021-06-26";2;0;1,931;7,3696
877431;"2021-09-02";96;"O FILHO ÚNICO DO MEU PAI";"B2100261800000";"Dado Fernandes";"2021-09-25";23;0;0,001;0,7564
986431;"2022-06-16";88;"AMIGO SECRETO";"B2200201200000";"Maria Ramos";"2022-06-18";2;0;3,593;NA
756099;"2022-04-28";0;"INCOMPATÍVEL";"B1900571100000";"Johnny Araújo";"2022-04-30";2;1;3,336;15,332
823556;"2021-02-18";74;"PEQUENOS GUERREIROS";"B2000378500000";"Bárbara Cariry";"2022-12-03";653;0;1,266;1,7788
950051;"2022-06-23";108;"SUJEITO OCULTO";"B2000340700000";"Leo Falcão";"2022-07-02";9;0;0,001;NA
314088;"2021-11-10";52;"A PRAGA";"B2200491200000";"José Mojica Marins";"2023-07-08";605;0;5,423;2,8116
619104;"2019-07-20";74;"MIÚDA E O GUARDA-CHUVA";"B2000360900000";"Amadeu Alban";"2023-09-23";1526;0;0,001;NA
1140842;"2023-08-10";78;"O ESPAÇO INFINITO";"B2100036700000";"Leo Bello";"2023-08-12";2;0;0,001;3,2406
296360;"2016-05-26";94;"LOVE AND FRIENDSHIP";"E1600438100000";"Whit Stillman";"2016-08-13";79;0;5,884;35,872
360289;"2015-09-15";79;"BRUXARIAS";"B1500464600000";"Virgínia Curiá";"2017-06-24";648;0;0,001;NA
510044;"2018-05-13";0;"PRA FICAR NA HISTÓRIA";"B1700527500000";"Boca Migotto";"2018-03-10";-64;0;1,831;NA
725152;"2020-07-30";113;"ÁGUAS SELVAGENS";"B1900245500000";"Roly Santos";"2022-05-14";653;0;1,352;4,7196
672208;"2021-12-15";127;"GHAHREMAN";"E2200038000000";"Asghar Farhadi";"2022-07-30";227;0;19,193;6,3018
788977;"2022-10-26";121;"BOY FROM HEAVEN";"E2200462600000";"Tarik Saleh";"2023-01-21";87;0;11,148;12,975
286052;"2014-08-08";90;"A DESPEDIDA";"B1402372600000";"Marcelo Galvão";"2016-06-11";673;0;5,376;16,2444
368940;"2016-02-04";90;"ROBINSON CRUSOE";"E1600491200000";"Vincent Kesteloot";"2016-12-03";303;0;5,707;21,9368
209112;"2016-03-23";152;"BATMAN VS SUPERMAN";"E1600053700000";"Zack Snyder";"2016-03-26";3;1;48,12;83,1276
271969;"2016-08-17";125;"BEN-HUR";"E1600412700000";"Timur Bekmambetov";"2016-08-20";3;1;22,715;52,8968
257088;"2015-12-03";114;"POINT BREAK";"E1500781700000";"Ericson Core";"2016-01-30";58;1;5,589;42,0012
369778;"2016-02-03";119;"CHOCOLAT";"E1600278500000";"Roschdy Zem";"2016-07-23";171;0;18,104;19,109
352197;"2015-10-21";75;"HEART OF A DOG";"E1600019300000";"Laurie Anderson";"2016-08-06";290;0;7,318;0,1408
356191;"2015-10-16";90;"DEMON";"E1500822900000";"Marcin Wrona";"2016-05-14";211;0;8,667;16,5284
301348;"2016-03-22";86;"ELVIS & NIXON";"E1600328500000";"Liza Johnson";"2016-06-18";88;1;10,526;46,2794
283378;"2016-11-10";91;"FALLEN";"E1600743600000";"Scott Hicks";"2016-12-10";30;0;8,417;26,726
427713;"2016-11-24";88;"HECTOR";"B1500496500000";"Edu Felistoque";"2016-11-26";2;0;2,734;2,668
207932;"2016-10-13";121;"INFERNO";"E1500749200000";"Ron Howard";"2016-10-15";2;0;56,226;53,8252
300153;"2015-07-24";112;"LIFE";"E1500271100000";"Anton Corbijn";"2016-07-23";365;1;7,809;47,1006
419062;"2016-11-17";89;"MARESIA";"B1402855900000";"Marcos Guttmann";"2016-11-19";2;0;0,02;7,0046
362057;"2015-10-09";86;"MARTYRS";"E1600097400000";"Kevin Goetz,Michael Goetz";"2016-05-07";211;0;3,7815;22,2514
737071;"2020-08-27";0;"MASHA AND THE BEAR";"E1600717600000";"Vlad Bayramgulov,Georgiy Orlov,Oleg Užinov";"2016-12-10";-1356;1;0,001;NA
294272;"2016-08-10";103;"PETE´S DRAGON";"E1600438200000";"David Lowery";"2016-10-01";52;1;13,589;43,5394
562835;"2018-10-03";100;"MILLER";"B1600382500000";"Chris Patterson";"2016-07-30";-795;0;1,181;0,3436
350845;"2015-12-17";113;"WORLDS APART";"E1600708900000";"Christopher Papakaliatis";"2016-12-03";352;0;54,703;37,9018
375315;"2016-06-24";125;"THE SALESMAN";"E1600736500000";"Asghar Farhadi";"2017-01-07";197;0;19,193;12,6198
300669;"2016-06-08";89;"A MAN IN THE DARK";"E1500745700000";"Fede Álvarez";"2016-09-10";94;0;27,496;30,0608
353069;"2016-04-28";118;"MOTHER´S DAY";"E1600147900000";"Garry Marshall";"2016-05-07";9;0;22,035;56,0878
220447;"2014-01-18";119;"BLACK BUTLER";"E1600061400000";"Kentaro Otani,Keiichi Sato";"2016-03-05";777;0;10,337;23,0474
339408;"2016-09-09";120;"THE BIRTH OF A NATION";"E1600518100000";"Nate Parker";"2016-11-12";64;1;20,405;25,5614
336664;"2015-06-18";103;"PAULINA";"B1600294100000";"Santiago Mitre";"2016-06-18";366;0;4,802;12,9388
345911;"2016-07-21";81;"LIGHTS OUT";"E1600252000000";"David F. Sandberg";"2016-08-20";30;1;7,528;32,4182
334299;"2015-04-22";100;"CAPRICE";"E1600311400000";"Emmanuel Mouret";"2016-10-22";549;0;8,855;21,752
427674;"2016-11-24";0;"TORO";"B1500496600000";"Edu Felistoque";"2016-11-26";2;0;2,734;1,7692
351065;"2015-09-11";96;"ZOOM";"B1600036800000";"Pedro Morelli";"2016-04-02";204;0;3,963;28,5368
321612;"2017-03-16";129;"BEAUTY AND THE BEAST";"E1600795300000";"Bill Condon";"2017-03-18";2;1;20,517;56,8914
282035;"2017-06-06";111;"THE MUMMY";"E1500758800000";"Alex Kurtzman";"2017-06-10";4;1;24,024;74,606
364718;"2015-05-06";104;"A TERRA VERMELHA";"B1600439400000";"Diego Martínez Vignatti";"2017-07-01";787;0;0,599;NA
315837;"2017-03-29";107;"GHOST IN THE SHELL";"E1700105600000";"Rupert Sanders";"2017-04-01";3;1;7,177;59,7766
437109;"2017-06-08";129;"THE VILLAINESS";"E1700440500000";"Jung Byung-gil";"2017-11-25";170;1;13,761;31,067
400710;"2017-09-28";111;"FLATLINERS";"E1700364000000";"Niels Arden Oplev";"2017-10-21";23;0;9,304;49,7314
348660;"2016-04-07";105;"WALK WITH ME";"E1600753600000";"Lisa Ohlin";"2017-06-03";422;0;9,696;9,56
354979;"2016-11-04";93;"DOG EAT DOG";"E1700019300000";"Paul Schrader";"2017-04-08";155;0;20,437;52,342
417499;"2017-05-21";89;"COMEBACK";"B1700046100000";"Erico Rassi";"2017-05-27";6;0;1,421;4,418
476724;"2017-11-02";108;"DONA FLOR E SEUS DOIS MARIDOS";"B1700477300000";"Pedro Vasconcelos";"2017-11-04";2;0;5,998;20,277
390051;"2017-02-28";92;"AFTERMATH";"E1700265100000";"Elliott Lester";"2017-11-04";249;0;3,675;36,3802
418402;"2016-08-11";108;"INSEPARABLES";"E1700164700000";"Marcos Carnevale";"2017-06-03";296;1;9,869;13,3218
381283;"2017-09-13";121;"MOTHER!";"E1700401100000";"Darren Aronofsky";"2017-09-23";10;1;33,449;55,263
378111;"2017-04-28";85;"RICHARD THE STORK";"E1700455600000";"Toby Genkel,Reza Memari";"2017-10-28";183;0;5,566;7,1756
351183;"2015-09-23";88;"LE GRAND JOUR";"E1600488500000";"Pascal Plisson";"2017-04-29";584;0;15,523;NA
358430;"2015-12-23";81;"LE NOUVEAU";"E1700042400000";"Rudi Rosenberg";"2017-04-22";486;0;9,175;6,1358
420328;"2017-03-09";70;"OLHAR INSTIGADO";"B1600480300000";"Chico Gomes";"2017-03-11";2;0;0,001;NA
354556;"2017-02-14";100;"GUARDIANS";"E1700370800000";"Sarik Andreasyan";"2017-09-02";200;1;26,515;27,4508
327354;"2013-09-18";98;"OS POBRES DIABOS";"B1302033700000";"Rosemberg Cariry";"2017-07-08";1389;0;4,556;8,4346
373546;"2017-05-05";101;"BLEEDER, THE";"E1700166000000";"Philippe Falardeau";"2017-05-27";22;0;11,709;52,4882
333667;"2016-07-08";90;"ROCK DOG";"E1700088800000";"Ash Brannon";"2017-05-06";302;1;9,182;41,1988
429174;"2017-06-01";122;"LOVELESS";"E1700470500000";"Andrey Zvyagintsev";"2018-02-10";254;0;16,407;21,7478
359568;"2009-10-24";79;"TRAVESSIA";"B1600068000000";"João Batista de Andrade";"2017-03-25";2709;0;2,253;NA
417678;"2017-05-18";96;"EVERYTHING, EVERYTHING";"E1700196200000";"Stella Meghie";"2017-06-17";30;1;6,514;35,641
444951;"2016-10-28";90;"NEW LIFE";"E1700280800000";"Drew Waters";"2017-10-21";358;0;23,133;26,3174
407445;"2017-10-13";118;"BREATHE";"E1700443000000";"Andy Serkis";"2017-11-18";36;0;42,725;41,4924
415401;"2017-07-27";71;"THE PARTY";"E1800243800000";"Sally Potter";"2018-07-28";366;0;9,122;35,7176
586492;"2018-11-22";86;"BLITZ";"B1700402100000";"Rene Brasil";"2018-11-10";-12;0;0,001;NA
470687;"2017-08-09";81;"LA VIE DE CHATEAU";"E1700454200000";"Modi Barry,Cédric Ido";"2018-03-24";227;0;2,043;9,2904
404374;"2016-10-12";98;"GO HOME";"E1800027900000";"Jihane Chouaib";"2018-02-03";479;0;2,167;12,7404
491584;"2018-05-17";148;"BURNING";"E1800480500000";"Lee Chang-dong";"2018-11-17";184;0;23,183;24,8108
444428;"2017-05-27";101;"RADIANCE";"E1800158300000";"Naomi Kawase";"2018-05-12";350;0;28,189;31,2492
425505;"2018-08-29";102;"KIN";"E1800319800000";"Jonathan Baker,Josh Baker";"2018-09-08";10;1;2,4225;45,133
502897;"2018-06-07";126;"LETO";"E1800281700000";"Kirill Serebrennikov";"2018-11-17";163;0;15,939;27,8952
551306;"2018-10-04";101;"MARE NOSTRUM";"B1800092400000";"Ricardo Elias";"2018-10-06";2;0;0,977;7,9706
517288;"2018-11-14";100;"WELDI";"E1800547800000";"Mohamed Ben Attia";"2019-01-05";52;0;0,055;0,001
482272;"2018-12-06";98;"O BEIJO NO ASFALTO";"B1700584300000";"Murilo Benício";"2018-12-08";2;0;35,028;11,3734
426375;"2018-06-23";90;"MALICIOUS";"E1800392500000";"Michael Winnick";"2018-12-08";168;0;4,768;24,3476
451957;"2017-06-07";92;"THE DAY AFTER";"E1800074300000";"Hong Sang-soo";"2018-04-14";311;0;25,19;27,6956
468284;"2017-09-14";112;"THE INSULT";"E1700542500000";"Ziad Doueiri";"2018-02-10";149;0;9,289;9,6722
480516;"2017-10-19";87;"O MURO";"B1800247400000";"Lula Buarque de Hollanda";"2018-06-09";233;0;1,153;0,001
260513;"2018-06-14";118;"THE INCREDIBLES 2";"E1800037700000";"Brad Bird";"2018-06-30";16;1;26,22;35,4956
428498;"2017-04-19";88;"THE WOUND";"E1700618500000";"John Trengove";"2018-01-20";276;0;7,859;2,2804
434374;"2017-11-29";90;"REY";"E1800086000000";"Niles Atallah";"2018-06-23";206;0;9,383;6,257
375588;"2018-11-03";116;"ROBIN HOOD";"E1800463800000";"Otto Bathurst";"2018-12-01";28;1;22,942;43,7512
413043;"2016-09-16";90;"SAFARI";"E1800224300000";"Ulrich Seidl";"2018-06-16";638;0;7,679;NA
4173;"1950-02-15";107;"STROMBOLI";"E1800045300000";"Roberto Rossellini";"2018-03-31";24881;0;27,225;10,0346
425765;"2016-11-05";110;"TAMARA";"E1800476100000";"Elia Schneider";"2018-10-20";714;0;1,27;6,2756
518497;"2018-09-20";99;"SIR";"E1800495000000";"Rohena Gera";"2019-05-25";247;0;2,887;10,1888
630754;"2018-09-17";97;"A MÚSICA DO TEMPO - DO SONHO DO IMPÉRIO AO IMPÉRIO DO SONHO";"B1800423800000";"João Velho";"2019-09-14";362;0;0,001;NA
510034;"2019-03-28";96;"DIANE";"E1900046000000";"Kent Jones";"2019-05-11";44;0;4,633;24,9286
575094;"2019-08-22";110;"ABIGAIL";"E1900348700000";"Aleksandr Boguslavskiy";"2019-09-14";23;0;12,519;30,719
420817;"2019-05-22";127;"ALADDIN";"E1900188100000";"Guy Ritchie";"2019-05-25";3;1;53,857;40,6386
588755;"2019-03-21";72;"ALASKA";"B1900034500000";"Pedro Novaes";"2019-03-23";2;0;0,001;1,8212
458897;"2019-11-14";118;"CHARLIE´S ANGELS";"E1900271700000";"Elizabeth Banks";"2019-11-16";2;0;77,522;61,0894
459687;"2017-08-24";105;"BIO";"B1700509000000";"Carlos Gerbase";"2019-04-06";590;0;5,887;13,3388
535754;"2018-11-21";0;"BEST INTENTIONS";"E1900253900000";"Gilles Legrand";"2019-07-06";227;0;3,499;12,7482
517839;"2018-09-27";110;"BORDER";"E1900102100000";"Ali Abbasi";"2019-04-13";198;0;6,838;18,5014
533642;"2019-06-19";90;"CHILD´S PLAY";"E1900148500000";"Lars Klevberg";"2019-08-24";66;0;5,637;44,1324
452832;"2019-01-24";102;"SERENITY";"E1800392200000";"Steven Knight";"2019-03-02";37;0;27,65;65,629
157433;"2019-04-04";100;"PET SEMATARY";"E1900097700000";"Dennis Widmyer,Kevin Kölsch";"2019-05-11";37;1;2,6925;24,6522
609894;"2019-06-20";0;"DEPOIS DO FIM";"B1800135100000";"Alvaro de Carvalho Neto";"2019-06-22";2;0;0,001;NA
483184;"2018-05-17";103;"DOGMAN";"E1900046100000";"Matteo Garrone";"2019-02-23";282;0;36,123;12,0898
329996;"2019-03-27";112;"DUMBO";"E1900056900000";"Tim Burton";"2019-03-30";3;1;32,956;59,5506
461823;"2017-06-21";71;"FERNANDO";"B1800234700000";"Igor Angelkorte,Julia Ariani,Paula Vilela";"2019-11-30";892;0;0,791666666666667;NA
570744;"2019-10-10";97;"GRETA";"B1900172900000";"Armando Praça";"2019-10-12";2;0;3,966;6,1802
456740;"2019-04-10";121;"HELLBOY";"E1900033700000";"Neil Marshall";"2019-05-25";45;0;22,029;49,9416
461531;"2017-06-11";84;"HOMEM LIVRE";"B1600660100000";"Alvaro Furloni";"2019-02-23";622;0;0,001;3,0096
427720;"2016-11-24";80;"INTRUSO";"B1600625500000";"Paulo Fontenelle";"2019-11-02";1073;0;2,402;9,674
500268;"2018-01-25";100;"MADE IN ITALY";"E1900018200000";"Luciano Ligabue";"2019-03-02";401;0;5,902;13,8644
522162;"2019-11-06";138;"MIDWAY";"E1900304100000";"Roland Emmerich";"2019-11-23";17;0;29,711;53,6978
434221;"2017-12-22";129;"KÛKAI";"E1900282600000";"Chen Kaige";"2019-07-27";582;0;17,657;39,8956
586863;"2019-11-14";103;"LES MISÉRABLES";"E1900570600000";"Ladj Ly";"2020-01-18";65;0;8,422;13,5394
496243;"2019-05-30";133;"PARASITE";"E1900453900000";"Bong Joon-ho";"2019-11-09";163;0;43,827;47,8678
505747;"2018-03-14";95;"LA BELLE ET LA BELLE";"E1900053400000";"Sophie Fillières";"2019-04-06";388;0;9,14;15,677
514586;"2019-03-15";111;"PHOTOGRAPH";"E1900130800000";"Ritesh Batra";"2019-08-10";148;0;4,091;11,9536
558363;"2018-09-20";87;"UMA VIAGEM INESPERADA";"B1800215300000";"Juan José Jusid";"2019-03-30";191;0;4,15;12,8592
384018;"2019-08-01";137;"FAST & FURIOUS PRESENTS: HOBBS & SHAW";"E1900264000000";"David Leitch";"2019-08-03";2;1;35,163;95,361
537856;"2018-08-07";101;"YARA";"E1800586300000";"Abbas Fahdel";"2019-01-12";158;0;2,589;NA
569711;"2020-07-17";95;"HUMAN CAPITAL";"E2000456600000";"Marc Meyers";"2020-12-12";148;0;4,147;54,6756
551779;"2019-09-05";105;"STITCHES";"E2000012300000";"Miroslav Terzić";"2020-02-15";163;0;3,637;10,5302
531219;"2020-10-26";106;"THE WITCHES";"E2000396100000";"Robert Zemeckis";"2020-11-21";26;1;32,835;51,0032
650015;"2020-03-12";90;"DISFORIA";"B1900090000000";"Lucas Cassales";"2020-03-14";2;0;0,001;2,8528
566213;"2019-07-26";89;"HONEYLAND";"E2000060600000";"Tamara Kotevska,Ljubomir Stefanov";"2020-10-10";442;0;1,9225;NA
530743;"2019-10-03";98;"INSTINCT";"E1900592300000";"Halina Reijn";"2020-01-18";107;0;21,23;18,497
590995;"2020-10-28";94;"CRAFT, THE";"E2000403600000";"Zoe Lister-Jones";"2020-11-07";10;0;28,032;39,8582
595924;"2019-09-04";132;"LIBERTÉ";"E2000050800000";"Albert Serra";"2020-12-18";471;0;7,288;7,181
802;"1962-06-13";154;"LOLITA";"E1500192600000";"Stanley Kubrick";"2020-07-04";21206;1;33,771;18,8112
359573;"2015-05-16";113;"MACABRO";"B1900618000000";"Marcos DeBrito,André de Campos Mello";"2020-10-17";1981;0;1,246;3,9954
542224;"2020-01-30";87;"GRETEL & HANSEL (2020)";"E1900467000000";"Osgood Perkins";"2020-02-22";23;0;26,229;25,6826
576026;"2019-04-11";90;"DOMOVOY";"E2000041800000";"Evgeniy Bedarev";"2020-11-28";597;0;11,791;25,609
465086;"2019-12-31";93;"THE GRUDGE";"E1900551300000";"Nicolas Pesce";"2020-02-15";46;0;4,418;24,9716
637619;"2019-10-17";93;"PARTIDA";"B1900613700000";"Caco Ciocler";"2020-10-03";352;0;15,488;3,6856
617708;"2019-07-25";97;"LA LLORONA";"E2100306500000";"Jayro Bustamante";"2021-09-25";793;0;8,088;2,7602
611914;"2019-11-22";99;"THE COURIER";"E2000489400000";"Zackary Adler";"2021-10-30";708;0;4,759;91,0948
664574;"2021-12-03";92;"SILENT NIGHT";"E2100492500000";"Camille Griffin";"2021-12-25";22;1;5,765;54,705
579872;"2020-10-02";80;"THE WIDOW";"E2100005000000";"Ivan Minin";"2021-03-06";155;1;0,657;4,1396
595743;"2021-08-11";120;"RED NOTICE";"E2100448800000";"Magnus Martens";"2021-11-06";87;0;10,95;38,1494
693964;"2021-01-11";102;"AMOR FATI";"E2100506200000";"Cláudia Varejão";"2021-12-18";341;0;3,595;NA
638119;"2019-10-24";106;"ANNA";"B1900240000000";"Heitor Dhalia";"2021-06-26";611;0;6,908;6,8708
656483;"2020-08-13";99;"COCOON";"E2100420200000";"Leonie Krippendorff";"2021-12-11";485;0;5,247;19,132
913692;"2021-01-31";81;"CORA";"B1900148000000";"Gustavo Rosa de Moura,Matias Mariani";"2021-12-25";328;0;1,162;1,4136
576521;"2019-01-24";95;"DESVIO";"B2000230900000";"Arthur Lins";"2021-05-01";828;0;0,001;1,5296
851683;"2021-08-12";105;"DOIS MAIS DOIS";"B2000070300000";"Marcelo Saback";"2021-08-14";2;1;8,273;NA
594718;"2020-09-08";113;"SPUTNIK";"E2000513800000";"Egor Abramenko";"2021-01-23";137;0;3,551;34,6346
64999;"1974-01-22";88;"XIAO Q";"E2100318800000";"Jeong Chang-hwa";"2021-08-21";17378;0;20,317;16,2128
520318;"2020-08-13";113;"FÁTIMA";"E2000141500000";"Marco Pontecorvo";"2021-10-16";429;0;13,93;36,403
621735;"2020-06-24";102;"PESAR-MADAR";"E2100365100000";"Mahnaz Mohammadi";"2021-09-18";451;0;0,001;4,7348
724606;"2020-07-23";98;"HELEN";"B1900206200000";"André Meirelles Collazzo";"2021-06-19";331;0;0,001;3,5208
892921;"2022-01-21";97;"JÚPITER";"B2000047900000";"Marco Abujamra";"2021-10-30";-83;0;3,165;5,2188
712117;"2021-03-12";94;"HERE WE ARE";"E2100390600000";"Nir Bergman";"2021-11-06";239;0;18,974;4,8776
582150;"2019-10-05";110;"LAMENTO";"B2000042800000";"Diego Lopes,Claudio Bitencourt";"2021-08-28";693;0;0,001;5,7852
610203;"2019-11-27";98;"LOOP";"B2100010700000";"Bruno Bini";"2021-05-22";542;0;1,893;10,9222
594692;"2019-11-11";128;"MADRE";"E2100461000000";"Rodrigo Sorogoyen";"2021-11-27";747;0;8,837;18,2704
848041;"2021-07-08";86;"MIGLIACCIO, O BRASILEIRO EM CENA";"B2100113300000";"Alexandre Rocha,Marcelo Pedrazzi,Tuco";"2021-07-10";2;0;0,605;NA
847080;"2020-06-06";8;"NINA";"B2100452100000";"Charlie Prothero";"2021-11-20";532;0;0,001;NA
621744;"2020-02-12";92;"TWO OF US";"E2100486000000";"Filippo Meneghetti";"2021-12-18";675;0;3,261;15,3016
582886;"2019-12-18";89;"NOTRE DAME";"E1900615900000";"Valérie Donzelli";"2021-02-13";423;0;12,174;18,6558
501738;"2020-08-20";118;"CHARLATAN";"E2000530700000";"Agnieszka Holland";"2021-07-10";324;0;11,946;9,722
413518;"2019-12-19";124;"PINOCCHIO";"E2000294800000";"Matteo Garrone";"2021-01-23";401;0;36,123;20,9098
587807;"2021-02-10";101;"TOM & JERRY";"E2000553800000";"Tim Story";"2021-02-20";10;1;11,89;43,987
644444;"2020-08-25";95;"VALENTINA";"B2000461200000";"Cássio Pereira dos Santos";"2021-08-21";361;0;1,431;2,3638
745881;"2021-07-14";131;"THE MEDIUM";"E2200135400000";"Banjong Pisanthanakun";"2022-05-21";311;1;13,858;20,281
746817;"2020-10-23";97;"THE CALL";"E2200241800000";"Timothy Woodward Jr.";"2022-09-03";680;0;6,913;25,7444
980180;"2022-06-09";120;"AMADO";"B2200065000000";"Edu Felistoque,Erik de Castro";"2022-06-11";2;0;2,578;5,0744
796162;"2021-10-19";98;"AMIRA";"E2200307400000";"Mohamed Diab";"2022-09-10";326;0;9,727;14,899
532710;"2022-05-12";94;"FIRESTARTER";"E2200127000000";"Keith Thomas";"2022-05-21";9;1;8,568;41,1176
680071;"2022-03-30";88;"VANISHING";"E2200201000000";"Denis Dercourt";"2022-08-06";129;0;4,66;37,5506
679677;"2020-03-21";75;"ÊXTASE";"B1900576700000";"Moara Passoni";"2022-12-03";987;0;1,174;NA
680813;"2021-06-17";89;"FLEE";"E2200130800000";"Jonas Poher Rasmussen";"2022-04-23";310;0;1,782;1,942
789070;"2022-11-03";81;"KEVIN";"B2000177900000";"Joana Oliveira";"2022-11-03";0;0;0,001;NA
913760;"2022-05-05";100;"KLONDIKE";"E2200131000000";"Maryna Er Gorbach";"2022-05-07";2;0;1,403;1,2612
801500;"2021-04-08";86;"MÉNAGE";"B2000254900000";"Luan Cardoso";"2022-03-19";345;0;0,001;1,3768
788883;"2022-05-05";94;"MIRADOR";"B2100367600000";"Bruno Costa";"2022-05-07";2;0;0,872;0,6302
797307;"2021-08-05";100;"THE PACT";"E2200055700000";"Bille August";"2022-04-09";247;0;15,796;12,9336
796166;"2021-06-23";112;"FEATHERS";"E2200223000000";"Omar El Zohairy";"2022-06-25";367;0;0,6;0,001
935812;"2022-02-17";112;"PRIMAVERA";"B1700247000000";"Carlos Porto de Andrade Junior";"2022-02-19";2;0;0,001;7,8758
496050;"2018-01-27";97;"REBENTO";"B1900037400000";"André Morais";"2022-05-07";1561;0;0,001;1,6686
526486;"2022-11-24";85;"SERIAL KELLY";"B1900583000000";"René Guerra";"2022-11-26";2;0;2,103;2,8812
968051;"2023-09-06";110;"THE NUN 2";"E2300349600000";"Michael Chaves";"2023-09-09";3;1;8,259;31,0828
848685;"2022-07-20";138;"THE BEASTS";"E2300550800000";"Rodrigo Sorogoyen";"2024-01-27";556;0;8,837;17,771
736732;"2022-06-08";129;"BROKER";"E2300004000000";"Hirokazu Kore-eda";"2023-04-08";304;0;20,241;44,5902
